dataset,algorithm,n_clusters,metric,linkage,runtime_sec,runtime,ari,purity,davies_bouldin,f_measure,n_components,init_params,bic,avg_log_likelihood,run_id
mushroom,Agglomerative,4.0,euclidean,single,1.071770042006392,1.0717719169915654,0.019877642980625786,0.4121122599704579,1.275396692647511,0.4135196591121022,,,,,
mushroom,Agglomerative,4.0,manhattan,single,0.9444680000015069,0.9444700000167359,0.019877642980625786,0.4121122599704579,1.275396692647511,0.4135196591121022,,,,,
mushroom,Agglomerative,5.0,euclidean,complete,0.8793861250160262,0.8793878750002477,0.21323732456011782,0.5480059084194978,2.0850569528275993,0.5325284626292253,,,,,
mushroom,Agglomerative,5.0,manhattan,complete,0.966040208004415,0.9660421670123469,0.21323732456011782,0.5480059084194978,2.0850569528275993,0.5325284626292253,,,,,
mushroom,Agglomerative,5.0,euclidean,average,0.8865579999983311,0.8865595829847734,0.11552504052991881,0.4121122599704579,1.4703572037972417,0.4478084851416788,,,,,
mushroom,Agglomerative,5.0,manhattan,average,0.9678731669846456,0.9678744999982882,0.11552504052991881,0.4121122599704579,1.4703572037972417,0.4478084851416788,,,,,
mushroom,Agglomerative,5.0,euclidean,single,1.0417827080236748,1.0417845000047237,0.020562764028750593,0.4121122599704579,1.3112360554405493,0.4145105347256724,,,,,
mushroom,Agglomerative,5.0,manhattan,single,0.9421254170010798,0.9421267909929156,0.020562764028750593,0.4121122599704579,1.3112360554405493,0.4145105347256724,,,,,
mushroom,Agglomerative,6.0,euclidean,complete,0.8922923329810146,0.8922941249911673,0.23764760827572798,0.567700640078779,2.090152202216376,0.5521146658871479,,,,,
mushroom,Agglomerative,6.0,manhattan,complete,0.9815495829971042,0.9815515410155058,0.23764760827572798,0.567700640078779,2.090152202216376,0.5521146658871479,,,,,
mushroom,Agglomerative,6.0,euclidean,average,0.9153363340010401,0.9153382079966832,0.13497446409090014,0.4121122599704579,1.3144793497654959,0.4449444467707459,,,,,
mushroom,Agglomerative,6.0,manhattan,average,0.9888887080014683,0.9888904579856899,0.13497446409090014,0.4121122599704579,1.3144793497654959,0.4449444467707459,,,,,
mushroom,Agglomerative,6.0,euclidean,single,1.0440122090221848,1.0440140829887241,0.13497446409090014,0.4121122599704579,1.3144793497654959,0.4449444467707459,,,,,
mushroom,Agglomerative,6.0,manhattan,single,0.9390148340025917,0.939016083983006,0.13497446409090014,0.4121122599704579,1.3144793497654959,0.4449444467707459,,,,,
mushroom,Agglomerative,7.0,euclidean,complete,0.881372834002832,0.8815439159807283,0.2723960577614235,0.567700640078779,1.9056814428277267,0.5559766112273119,,,,,
mushroom,Agglomerative,7.0,manhattan,complete,0.9631464160047472,0.9633373329997994,0.2723960577614235,0.567700640078779,1.9056814428277267,0.5559766112273119,,,,,
mushroom,Agglomerative,7.0,euclidean,average,0.8841526669857558,0.8841539999993984,0.1565794090473968,0.5066469719350074,1.3423101922139369,0.4761231437758699,,,,,
mushroom,Agglomerative,7.0,manhattan,average,0.9616052499914076,0.9616073329816572,0.1565794090473968,0.5066469719350074,1.3423101922139369,0.4761231437758699,,,,,
mushroom,Agglomerative,7.0,euclidean,single,1.0403107500169426,1.0403122089919634,0.13362414628981903,0.4121122599704579,1.452301114438464,0.44589138639714554,,,,,
mushroom,Agglomerative,7.0,manhattan,single,0.9398754580179229,0.9398769580002408,0.13362414628981903,0.4121122599704579,1.452301114438464,0.44589138639714554,,,,,
mushroom,Agglomerative,8.0,euclidean,complete,0.8786236669984646,0.8786840840184595,0.2482267248633144,0.567700640078779,1.7126815476146924,0.5295783907531655,,,,,
mushroom,Agglomerative,8.0,manhattan,complete,0.9609230000060052,0.9611162500223145,0.2482267248633144,0.567700640078779,1.7126815476146924,0.5295783907531655,,,,,
mushroom,Agglomerative,8.0,euclidean,average,0.8825592080247588,0.8825608329789247,0.2133928564392766,0.5455440669620877,1.4512377337774405,0.5060817319790495,,,,,
mushroom,Agglomerative,8.0,manhattan,average,0.9617165839881636,0.9617181250068825,0.2133928564392766,0.5455440669620877,1.4512377337774405,0.5060817319790495,,,,,
mushroom,Agglomerative,8.0,euclidean,single,1.0379907499882393,1.03799195800093,0.1335665268696792,0.414081733136386,1.3482127665195207,0.44589138639714554,,,,,
mushroom,Agglomerative,8.0,manhattan,single,0.9405676669848617,0.9405691669962835,0.1335665268696792,0.414081733136386,1.3482127665195207,0.44589138639714554,,,,,
mushroom,Agglomerative,9.0,euclidean,complete,0.8758381250081584,0.8758401660015807,0.24824282706749531,0.568685376661743,1.5921747648648905,0.5295783907531655,,,,,
mushroom,Agglomerative,9.0,manhattan,complete,0.9591360829945188,0.9591375830059405,0.24824282706749531,0.568685376661743,1.5921747648648905,0.5295783907531655,,,,,
mushroom,Agglomerative,9.0,euclidean,average,0.8776913330075331,0.8776929170126095,0.21245334014831693,0.5455440669620877,1.496767628200116,0.5070286716054492,,,,,
mushroom,Agglomerative,9.0,manhattan,average,0.9643746249785181,0.964377083000727,0.21245334014831693,0.5455440669620877,1.496767628200116,0.5070286716054492,,,,,
mushroom,Agglomerative,9.0,euclidean,single,1.0321173749980517,1.0321188750094734,0.13416890042784266,0.414081733136386,1.3182721198026979,0.4458549391360176,,,,,
mushroom,Agglomerative,9.0,manhattan,single,0.9402675419987645,0.9402695419848897,0.13416890042784266,0.414081733136386,1.3182721198026979,0.4458549391360176,,,,,
mushroom,Agglomerative,10.0,euclidean,complete,0.8820917920093052,0.8820935830008239,0.27034483542732046,0.5923190546528804,1.5392763428944642,0.5391730694905096,,,,,
mushroom,Agglomerative,10.0,manhattan,complete,0.960875833989121,0.960877708013868,0.27034483542732046,0.5923190546528804,1.5392763428944642,0.5391730694905096,,,,,
mushroom,Agglomerative,10.0,euclidean,average,0.8811749590095133,0.8811763330013491,0.27620129057941367,0.5809945839487937,1.4937086179486039,0.5461421579473761,,,,,
mushroom,Agglomerative,10.0,manhattan,average,0.9600064170081168,0.9600080829986837,0.27620129057941367,0.5809945839487937,1.4937086179486039,0.5461421579473761,,,,,
mushroom,Agglomerative,10.0,euclidean,single,1.0359049170219805,1.0359062089992221,0.13561212039560175,0.4150664697193501,1.314776321399371,0.4462311582701342,,,,,
mushroom,Agglomerative,10.0,manhattan,single,0.9389415839978028,0.9389429580187425,0.13561212039560175,0.4150664697193501,1.314776321399371,0.4462311582701342,,,,,
mushroom,GaussianMixture,,,,0.04082891601137817,0.052923208015272394,0.0833097337412137,0.38749384539635645,2.002107041793712,0.4322054456422087,2.0,kmeans,-6440385.971607348,403.3920233394338,0.0
mushroom,GaussianMixture,,,,0.03908841699012555,0.051171792001696303,0.0833097337412137,0.38749384539635645,2.002107041793712,0.4322054456422087,2.0,kmeans,-6440385.971607348,403.3920233394338,1.0
mushroom,GaussianMixture,,,,0.03932912502204999,0.05257733300095424,0.0833097337412137,0.38749384539635645,2.002107041793712,0.4322054456422087,2.0,kmeans,-6440385.971607348,403.3920233394338,2.0
mushroom,GaussianMixture,,,,0.03941941700759344,0.05208991697872989,0.0833097337412137,0.38749384539635645,2.002107041793712,0.4322054456422087,2.0,kmeans,-6440385.971607348,403.3920233394338,3.0
mushroom,GaussianMixture,,,,0.039357125002425164,0.05215745800524019,0.0833097337412137,0.38749384539635645,2.002107041793712,0.4322054456422087,2.0,kmeans,-6440385.971607348,403.3920233394338,4.0
mushroom,GaussianMixture,,,,0.040771708998363465,0.052674957987619564,0.0833097337412137,0.38749384539635645,2.002107041793712,0.4322054456422087,2.0,kmeans,-6440385.971607348,403.3920233394338,5.0
mushroom,GaussianMixture,,,,0.03811824999866076,0.05020674999104813,0.0833097337412137,0.38749384539635645,2.002107041793712,0.4322054456422087,2.0,kmeans,-6440385.971607348,403.3920233394338,6.0
mushroom,GaussianMixture,,,,0.03819525000290014,0.0508564580231905,0.0833097337412137,0.38749384539635645,2.002107041793712,0.4322054456422087,2.0,kmeans,-6440385.971607348,403.3920233394338,7.0
mushroom,GaussianMixture,,,,0.038148334017023444,0.05049945900100283,0.0833097337412137,0.38749384539635645,2.002107041793712,0.4322054456422087,2.0,kmeans,-6440385.971607348,403.3920233394338,8.0
mushroom,GaussianMixture,,,,0.03727579198312014,0.04942870800732635,0.0833097337412137,0.38749384539635645,2.002107041793712,0.4322054456422087,2.0,kmeans,-6440385.971607348,403.3920233394338,9.0
mushroom,GaussianMixture,,,,0.05711745799635537,0.07555116701405495,0.1483533415859497,0.517479074347612,2.009859431415675,0.5111829570554227,3.0,kmeans,-7152940.3195077535,450.7530930708009,0.0
mushroom,GaussianMixture,,,,0.05665183300152421,0.07554462499683723,0.1483533415859497,0.517479074347612,2.009859431415675,0.5111829570554227,3.0,kmeans,-7152940.3195077535,450.7530930708009,1.0
mushroom,GaussianMixture,,,,0.05529937500250526,0.07406604100833647,0.1483533415859497,0.517479074347612,2.009859431415675,0.5111829570554227,3.0,kmeans,-7152940.3195077535,450.7530930708009,2.0
mushroom,GaussianMixture,,,,0.054043708980316296,0.07203808400663547,0.1483533415859497,0.517479074347612,2.009859431415675,0.5111829570554227,3.0,kmeans,-7152940.3195077535,450.7530930708009,3.0
mushroom,GaussianMixture,,,,0.0543418750166893,0.07279537498834543,0.1483533415859497,0.517479074347612,2.009859431415675,0.5111829570554227,3.0,kmeans,-7152940.3195077535,450.7530930708009,4.0
mushroom,GaussianMixture,,,,0.05472383397864178,0.0741625000082422,0.1483533415859497,0.517479074347612,2.009859431415675,0.5111829570554227,3.0,kmeans,-7152940.3195077535,450.7530930708009,5.0
mushroom,GaussianMixture,,,,0.05384587502339855,0.07129633298609406,0.1483533415859497,0.517479074347612,2.009859431415675,0.5111829570554227,3.0,kmeans,-7152940.3195077535,450.7530930708009,6.0
mushroom,GaussianMixture,,,,0.054036041983636096,0.07357391700497828,0.1483533415859497,0.517479074347612,2.009859431415675,0.5111829570554227,3.0,kmeans,-7152940.3195077535,450.7530930708009,7.0
mushroom,GaussianMixture,,,,0.05414116699830629,0.07254608298535459,0.1483533415859497,0.517479074347612,2.009859431415675,0.5111829570554227,3.0,kmeans,-7152940.3195077535,450.7530930708009,8.0
mushroom,GaussianMixture,,,,0.05422762501984835,0.07222499998169951,0.1483533415859497,0.517479074347612,2.009859431415675,0.5111829570554227,3.0,kmeans,-7152940.3195077535,450.7530930708009,9.0
mushroom,GaussianMixture,,,,0.0706754999991972,0.0937292920134496,0.17046737498584497,0.517479074347612,1.742643040087558,0.5155846064679722,4.0,kmeans,-7561854.992050914,479.4263442794424,0.0
mushroom,GaussianMixture,,,,0.0716884589928668,0.09483970800647512,0.17046737498584497,0.517479074347612,1.742643040087558,0.5155846064679722,4.0,kmeans,-7561854.992050914,479.4263442794424,1.0
mushroom,GaussianMixture,,,,0.07112104198313318,0.0952184589987155,0.17046737498584497,0.517479074347612,1.742643040087558,0.5155846064679722,4.0,kmeans,-7561854.992050914,479.4263442794424,2.0
mushroom,GaussianMixture,,,,0.07165875000646338,0.09540795799694024,0.17046737498584497,0.517479074347612,1.742643040087558,0.5155846064679722,4.0,kmeans,-7561854.992050914,479.4263442794424,3.0
mushroom,GaussianMixture,,,,0.06969624999328516,0.09329883300233632,0.17046737498584497,0.517479074347612,1.742643040087558,0.5155846064679722,4.0,kmeans,-7561854.992050914,479.4263442794424,4.0
mushroom,GaussianMixture,,,,0.07023466698592529,0.09349587501492351,0.17046737498584497,0.517479074347612,1.742643040087558,0.5155846064679722,4.0,kmeans,-7561854.992050914,479.4263442794424,5.0
mushroom,GaussianMixture,,,,0.07116045799921267,0.0945741250179708,0.17046737498584497,0.517479074347612,1.742643040087558,0.5155846064679722,4.0,kmeans,-7561854.992050914,479.4263442794424,6.0
mushroom,GaussianMixture,,,,0.07119816599879414,0.09457187500083819,0.17046737498584497,0.517479074347612,1.742643040087558,0.5155846064679722,4.0,kmeans,-7561854.992050914,479.4263442794424,7.0
mushroom,GaussianMixture,,,,0.07174850002047606,0.09620370899210684,0.17046737498584497,0.517479074347612,1.742643040087558,0.5155846064679722,4.0,kmeans,-7561854.992050914,479.4263442794424,8.0
mushroom,GaussianMixture,,,,0.07051925000268966,0.09482120798202232,0.17046737498584497,0.517479074347612,1.742643040087558,0.5155846064679722,4.0,kmeans,-7561854.992050914,479.4263442794424,9.0
mushroom,GaussianMixture,,,,0.10565900002256967,0.13419129099929705,0.2323552427662316,0.551944854751354,1.8776433059486508,0.5280989995916578,5.0,kmeans,-8467000.144970512,538.6406147136155,0.0
mushroom,GaussianMixture,,,,0.10550120798870921,0.13417770800879225,0.2323552427662316,0.551944854751354,1.8776433059486508,0.5280989995916578,5.0,kmeans,-8467000.144970512,538.6406147136155,1.0
mushroom,GaussianMixture,,,,0.11248683399753645,0.14080008401651867,0.2323552427662316,0.551944854751354,1.8776433059486508,0.5280989995916578,5.0,kmeans,-8467000.144970512,538.6406147136155,2.0
mushroom,GaussianMixture,,,,0.10606729201390408,0.13552587499725632,0.2323552427662316,0.551944854751354,1.8776433059486508,0.5280989995916578,5.0,kmeans,-8467000.144970512,538.6406147136155,3.0
mushroom,GaussianMixture,,,,0.10772258401266299,0.137114917015424,0.2323552427662316,0.551944854751354,1.8776433059486508,0.5280989995916578,5.0,kmeans,-8467000.144970512,538.6406147136155,4.0
mushroom,GaussianMixture,,,,0.10537391700199805,0.13481804201728664,0.2323552427662316,0.551944854751354,1.8776433059486508,0.5280989995916578,5.0,kmeans,-8467000.144970512,538.6406147136155,5.0
mushroom,GaussianMixture,,,,0.1068390830187127,0.13635545899160206,0.2323552427662316,0.551944854751354,1.8776433059486508,0.5280989995916578,5.0,kmeans,-8467000.144970512,538.6406147136155,6.0
mushroom,GaussianMixture,,,,0.10415820800699294,0.13250975002301857,0.2323552427662316,0.551944854751354,1.8776433059486508,0.5280989995916578,5.0,kmeans,-8467000.144970512,538.6406147136155,7.0
mushroom,GaussianMixture,,,,0.10553662499296479,0.13544183297199197,0.2323552427662316,0.551944854751354,1.8776433059486508,0.5280989995916578,5.0,kmeans,-8467000.144970512,538.6406147136155,8.0
mushroom,GaussianMixture,,,,0.10496654201415367,0.13334741699509323,0.2323552427662316,0.551944854751354,1.8776433059486508,0.5280989995916578,5.0,kmeans,-8467000.144970512,538.6406147136155,9.0
mushroom,GaussianMixture,,,,0.12664295799913816,0.16175037500215694,0.26891549591417707,0.551944854751354,1.9890530843581782,0.5468423274849388,6.0,kmeans,-9004379.470612554,575.2203561425231,0.0
mushroom,GaussianMixture,,,,0.1306510839785915,0.16464133400586434,0.26891549591417707,0.551944854751354,1.9890530843581782,0.5468423274849388,6.0,kmeans,-9004379.470612554,575.2203561425231,1.0
mushroom,GaussianMixture,,,,0.13403362498502247,0.16846054198686033,0.26891549591417707,0.551944854751354,1.9890530843581782,0.5468423274849388,6.0,kmeans,-9004379.470612554,575.2203561425231,2.0
mushroom,GaussianMixture,,,,0.1260025830124505,0.1605577090231236,0.26891549591417707,0.551944854751354,1.9890530843581782,0.5468423274849388,6.0,kmeans,-9004379.470612554,575.2203561425231,3.0
mushroom,GaussianMixture,,,,0.13381033300538547,0.1688153749855701,0.26891549591417707,0.551944854751354,1.9890530843581782,0.5468423274849388,6.0,kmeans,-9004379.470612554,575.2203561425231,4.0
mushroom,GaussianMixture,,,,0.1272959169873502,0.16287041699979454,0.26891549591417707,0.551944854751354,1.9890530843581782,0.5468423274849388,6.0,kmeans,-9004379.470612554,575.2203561425231,5.0
mushroom,GaussianMixture,,,,0.12967295799171552,0.16475058399373665,0.26891549591417707,0.551944854751354,1.9890530843581782,0.5468423274849388,6.0,kmeans,-9004379.470612554,575.2203561425231,6.0
mushroom,GaussianMixture,,,,0.1246892079943791,0.15974162498605438,0.26891549591417707,0.551944854751354,1.9890530843581782,0.5468423274849388,6.0,kmeans,-9004379.470612554,575.2203561425231,7.0
mushroom,GaussianMixture,,,,0.13134683298994787,0.16562500002328306,0.26891549591417707,0.551944854751354,1.9890530843581782,0.5468423274849388,6.0,kmeans,-9004379.470612554,575.2203561425231,8.0
mushroom,GaussianMixture,,,,0.12576454202644527,0.16019299998879433,0.26891549591417707,0.551944854751354,1.9890530843581782,0.5468423274849388,6.0,kmeans,-9004379.470612554,575.2203561425231,9.0
mushroom,GaussianMixture,,,,0.17245433299103752,0.21269108398701064,0.2881019185246359,0.5755785327424914,1.891762762216288,0.5551514025339673,7.0,kmeans,-9224367.46388007,592.2659190648743,0.0
mushroom,GaussianMixture,,,,0.17454945799545385,0.21488241699989885,0.2881019185246359,0.5755785327424914,1.891762762216288,0.5551514025339673,7.0,kmeans,-9224367.46388007,592.2659190648743,1.0
mushroom,GaussianMixture,,,,0.16966654200223275,0.2107237919990439,0.2881019185246359,0.5755785327424914,1.891762762216288,0.5551514025339673,7.0,kmeans,-9224367.46388007,592.2659190648743,2.0
mushroom,GaussianMixture,,,,0.17352541600121185,0.21337362498161383,0.2881019185246359,0.5755785327424914,1.891762762216288,0.5551514025339673,7.0,kmeans,-9224367.46388007,592.2659190648743,3.0
mushroom,GaussianMixture,,,,0.17272654199041426,0.2133910830016248,0.2881019185246359,0.5755785327424914,1.891762762216288,0.5551514025339673,7.0,kmeans,-9224367.46388007,592.2659190648743,4.0
mushroom,GaussianMixture,,,,0.17140108399325982,0.21272275000228547,0.2881019185246359,0.5755785327424914,1.891762762216288,0.5551514025339673,7.0,kmeans,-9224367.46388007,592.2659190648743,5.0
mushroom,GaussianMixture,,,,0.17474937500082888,0.21666854197974317,0.2881019185246359,0.5755785327424914,1.891762762216288,0.5551514025339673,7.0,kmeans,-9224367.46388007,592.2659190648743,6.0
mushroom,GaussianMixture,,,,0.181893625005614,0.22072979199583642,0.2881019185246359,0.5755785327424914,1.891762762216288,0.5551514025339673,7.0,kmeans,-9224367.46388007,592.2659190648743,7.0
mushroom,GaussianMixture,,,,0.17052450001938269,0.2101180830213707,0.2881019185246359,0.5755785327424914,1.891762762216288,0.5551514025339673,7.0,kmeans,-9224367.46388007,592.2659190648743,8.0
mushroom,GaussianMixture,,,,0.18230320798465982,0.2210029999841936,0.2881019185246359,0.5755785327424914,1.891762762216288,0.5551514025339673,7.0,kmeans,-9224367.46388007,592.2659190648743,9.0
mushroom,GaussianMixture,,,,0.2269163749879226,0.2643402499961667,0.290912575358512,0.5637616937469226,1.7643862609938301,0.5680600472863463,8.0,kmeans,-9230112.11437473,596.125653406917,0.0
mushroom,GaussianMixture,,,,0.22941462500602938,0.2667234590044245,0.290912575358512,0.5637616937469226,1.7643862609938301,0.5680600472863463,8.0,kmeans,-9230112.11437473,596.125653406917,1.0
mushroom,GaussianMixture,,,,0.23117399998591281,0.2683707500109449,0.290912575358512,0.5637616937469226,1.7643862609938301,0.5680600472863463,8.0,kmeans,-9230112.11437473,596.125653406917,2.0
mushroom,GaussianMixture,,,,0.22795600001700222,0.2660129999858327,0.290912575358512,0.5637616937469226,1.7643862609938301,0.5680600472863463,8.0,kmeans,-9230112.11437473,596.125653406917,3.0
mushroom,GaussianMixture,,,,0.22919779099174775,0.26679041699389927,0.290912575358512,0.5637616937469226,1.7643862609938301,0.5680600472863463,8.0,kmeans,-9230112.11437473,596.125653406917,4.0
mushroom,GaussianMixture,,,,0.22904687499976717,0.2679553340130951,0.290912575358512,0.5637616937469226,1.7643862609938301,0.5680600472863463,8.0,kmeans,-9230112.11437473,596.125653406917,5.0
mushroom,GaussianMixture,,,,0.22562954100430943,0.2666983329982031,0.290912575358512,0.5637616937469226,1.7643862609938301,0.5680600472863463,8.0,kmeans,-9230112.11437473,596.125653406917,6.0
mushroom,GaussianMixture,,,,0.23189208400435746,0.2694083749956917,0.290912575358512,0.5637616937469226,1.7643862609938301,0.5680600472863463,8.0,kmeans,-9230112.11437473,596.125653406917,7.0
mushroom,GaussianMixture,,,,0.22706216701772064,0.2636445419921074,0.290912575358512,0.5637616937469226,1.7643862609938301,0.5680600472863463,8.0,kmeans,-9230112.11437473,596.125653406917,8.0
mushroom,GaussianMixture,,,,0.2292669160233345,0.26619433402083814,0.290912575358512,0.5637616937469226,1.7643862609938301,0.5680600472863463,8.0,kmeans,-9230112.11437473,596.125653406917,9.0
mushroom,GaussianMixture,,,,0.25236995800514705,0.2955387500114739,0.2747225941849123,0.5716395864106352,1.8034184628142687,0.5564966495468051,9.0,kmeans,-9117387.541403601,592.6940766050777,0.0
mushroom,GaussianMixture,,,,0.25746458300272934,0.29979883300256915,0.2747225941849123,0.5716395864106352,1.8034184628142687,0.5564966495468051,9.0,kmeans,-9117387.541403601,592.6940766050777,1.0
mushroom,GaussianMixture,,,,0.25297508397488855,0.2956821249972563,0.2747225941849123,0.5716395864106352,1.8034184628142687,0.5564966495468051,9.0,kmeans,-9117387.541403601,592.6940766050777,2.0
mushroom,GaussianMixture,,,,0.2533910419733729,0.2952040839882102,0.2747225941849123,0.5716395864106352,1.8034184628142687,0.5564966495468051,9.0,kmeans,-9117387.541403601,592.6940766050777,3.0
mushroom,GaussianMixture,,,,0.25565249999635853,0.2990031670196913,0.2747225941849123,0.5716395864106352,1.8034184628142687,0.5564966495468051,9.0,kmeans,-9117387.541403601,592.6940766050777,4.0
mushroom,GaussianMixture,,,,0.25342333401204087,0.29620237500057556,0.2747225941849123,0.5716395864106352,1.8034184628142687,0.5564966495468051,9.0,kmeans,-9117387.541403601,592.6940766050777,5.0
mushroom,GaussianMixture,,,,0.25051937499665655,0.2935595419839956,0.2747225941849123,0.5716395864106352,1.8034184628142687,0.5564966495468051,9.0,kmeans,-9117387.541403601,592.6940766050777,6.0
mushroom,GaussianMixture,,,,0.2566996669920627,0.30044729201472364,0.2747225941849123,0.5716395864106352,1.8034184628142687,0.5564966495468051,9.0,kmeans,-9117387.541403601,592.6940766050777,7.0
mushroom,GaussianMixture,,,,0.2589027500071097,0.3019121660036035,0.2747225941849123,0.5716395864106352,1.8034184628142687,0.5564966495468051,9.0,kmeans,-9117387.541403601,592.6940766050777,8.0
mushroom,GaussianMixture,,,,0.2513587079884019,0.29318054200848565,0.2747225941849123,0.5716395864106352,1.8034184628142687,0.5564966495468051,9.0,kmeans,-9117387.541403601,592.6940766050777,9.0
mushroom,GaussianMixture,,,,0.27982799999881536,0.32616108300862834,0.29498772554097835,0.5775480059084195,1.6334364111554625,0.5677000578413126,10.0,kmeans,-9285944.982251866,606.5742928743487,0.0
mushroom,GaussianMixture,,,,0.28052666599978693,0.32714975002454594,0.29498772554097835,0.5775480059084195,1.6334364111554625,0.5677000578413126,10.0,kmeans,-9285944.982251866,606.5742928743487,1.0
mushroom,GaussianMixture,,,,0.27788258300279267,0.3247264169913251,0.29498772554097835,0.5775480059084195,1.6334364111554625,0.5677000578413126,10.0,kmeans,-9285944.982251866,606.5742928743487,2.0
mushroom,GaussianMixture,,,,0.2828628330025822,0.32985254100640304,0.29498772554097835,0.5775480059084195,1.6334364111554625,0.5677000578413126,10.0,kmeans,-9285944.982251866,606.5742928743487,3.0
mushroom,GaussianMixture,,,,0.2822418749856297,0.3308449160249438,0.29498772554097835,0.5775480059084195,1.6334364111554625,0.5677000578413126,10.0,kmeans,-9285944.982251866,606.5742928743487,4.0
mushroom,GaussianMixture,,,,0.27891724999062717,0.3253958749992307,0.29498772554097835,0.5775480059084195,1.6334364111554625,0.5677000578413126,10.0,kmeans,-9285944.982251866,606.5742928743487,5.0
mushroom,GaussianMixture,,,,0.2850697090034373,0.3305400829995051,0.29498772554097835,0.5775480059084195,1.6334364111554625,0.5677000578413126,10.0,kmeans,-9285944.982251866,606.5742928743487,6.0
mushroom,GaussianMixture,,,,0.29062104201875627,0.33962637500371784,0.29498772554097835,0.5775480059084195,1.6334364111554625,0.5677000578413126,10.0,kmeans,-9285944.982251866,606.5742928743487,7.0
mushroom,GaussianMixture,,,,0.27815854200161994,0.32550466601969674,0.29498772554097835,0.5775480059084195,1.6334364111554625,0.5677000578413126,10.0,kmeans,-9285944.982251866,606.5742928743487,8.0
mushroom,GaussianMixture,,,,0.2842395409825258,0.3310410830017645,0.29498772554097835,0.5775480059084195,1.6334364111554625,0.5677000578413126,10.0,kmeans,-9285944.982251866,606.5742928743487,9.0
